order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
4ef546f6f1165d23cd5134e9c5ab83d7,381e2ee728da26e580677f26fe7a952c,delivered,2018-02-15 10:50:46,2018-02-15 11:07:48,2018-03-02 21:46:32,2018-04-09 23:08:36,2018-03-08
e3e2cb00e99c9e726151683fe032019e,9ec2d4773fd2813b090ef1bd1ee9c2bb,delivered,2017-11-19 14:47:50,2017-11-19 15:06:08,2017-11-22 17:51:14,2017-12-17 17:58:35,2017-12-11
6954f8261ff8147d4f4570c7d65990bd,8f8125a2e985b03e517f0ae3aa5932bd,delivered,2018-01-10 01:03:19,2018-01-11 19:27:36,2018-01-13 03:03:17,2018-02-18 15:46:28,2018-02-08
4550a99f6056026fc76c5030f0f45fe6,53b6d45cb9684a4b93e0ba2030222456,delivered,2017-06-24 13:10:07,2017-06-24 13:23:15,2017-06-26 14:52:14,2017-08-16 15:36:05,2017-07-18
48db59db0fa80043cb67ca9990c96b4b,404077a979fd9f71e8faf8931fae497c,delivered,2018-07-17 15:01:30,2018-07-17 15:15:14,2018-07-27 12:46:00,2018-08-10 16:02:33,2018-08-07
c97c5a964e8d8032ce2da2cbf89d2183,6c33cbd4386b1446b7402af88158ea72,delivered,2018-08-07 22:13:41,2018-08-07 23:00:06,2018-08-14 07:52:00,2018-08-15 19:03:34,2018-08-14
8bf34e270470d172db01882f498e9162,19ca718ca118d6c21c6b86e62cb17e38,delivered,2017-12-03 21:15:23,2017-12-05 04:12:21,2017-12-07 22:57:03,2018-01-05 13:05:46,2018-01-02
bb8d02c6bd5c148f41176b66ee1ae726,2ab6da3352a583231f68a16897fff0c6,delivered,2018-08-02 12:07:08,2018-08-02 13:05:24,2018-08-09 14:39:00,2018-08-24 22:42:04,2018-08-24
7c65caaf993acf13ce6a8c0aba410801,ccc8cce5e9a3019affcd01b0371b3818,delivered,2018-01-03 15:19:57,2018-01-05 02:36:29,2018-01-08 20:16:08,2018-02-06 17:27:39,2018-02-01
59d227c2a7283050197703ca057505d9,6b025dc026b0c04adcc72779f048826f,delivered,2018-03-06 12:29:50,2018-03-06 12:49:45,2018-03-07 23:18:54,2018-04-16 18:11:44,2018-04-02
10ccb4dc0cc0d605b71afdcf4584128e,e7a585d75baacb6b90108f280475324d,delivered,2018-01-19 14:06:44,2018-01-19 14:17:18,2018-01-23 01:58:34,2018-02-10 13:36:49,2018-02-09
a6c422d2b642708cb8aabe049013a49e,77311c5e39497bf57a622362656e3c2c,delivered,2018-07-13 17:56:31,2018-07-13 18:05:15,2018-07-31 14:10:00,2018-08-20 20:12:46,2018-08-14
dc0265afb5f2ff28de815a866decb5ca,7038125d2dd44ff468225fbf448194f3,delivered,2017-11-27 18:57:50,2017-11-27 19:18:22,2017-12-01 19:27:06,2017-12-15 13:34:10,2017-12-12
309de5faf9baa8961fd068f3f4e44dcd,212faae3e5c3646879daad76a9f106b3,delivered,2018-01-31 00:05:22,2018-01-31 12:31:08,2018-01-31 20:46:45,2018-03-11 19:46:30,2018-03-07
13d6f87da8ba3d0feb95e58ab304a9dd,6cd88d0226928a0dacf22cc590b5445e,delivered,2018-05-21 11:15:29,2018-05-24 17:33:05,2018-05-21 14:47:00,2018-06-12 00:03:33,2018-06-05
4b4b94ef72b5f4fe86ce88a01b54e7a7,ddb9c6f0cb74c12eb34320c2055fe311,delivered,2018-03-06 15:37:16,2018-03-06 15:50:34,2018-03-07 21:47:53,2018-04-06 00:06:27,2018-03-29
f0e12869508b76f983393f9207582cc0,9c025d5516aab09dd87d24084edc31aa,delivered,2018-08-01 23:32:19,2018-08-01 23:45:11,2018-08-15 13:42:00,2018-08-28 22:44:47,2018-08-27
545c329642c609a7e1e3ab759eed9dc5,3c3c049325c77035023880ec5697cff5,delivered,2017-03-26 17:54:41,2017-03-27 18:02:53,2017-03-28 11:08:01,2017-04-17 12:57:44,2017-04-13
3124684fac5c06e0aa798a6c20b9413a,2ef489da4e9da946da422e562cd90860,delivered,2017-06-05 12:57:58,2017-06-05 13:10:21,2017-06-22 16:48:58,2017-06-28 15:19:39,2017-06-28
cd0b902d14f0c8d23aa34f4d50bf7843,2b64781218424cfa0804acacae74a20d,delivered,2017-11-22 18:17:15,2017-11-22 18:29:54,2017-11-23 23:25:50,2018-01-11 21:59:32,2017-12-13
7c59d327d267a2ce386f84038c0035c5,ff567b222d32e3d5198771f4125b7b40,delivered,2018-04-20 12:56:37,2018-04-24 19:22:40,2018-05-21 14:20:00,2018-06-08 23:03:56,2018-05-15
add8925a882ced65862ec18298e38f3e,fc378e1d9da68d6e4fa262d5cd5e2542,delivered,2018-02-22 22:56:20,2018-02-24 02:50:40,2018-02-27 23:48:40,2018-03-22 15:07:01,2018-03-15
0c4d9abe48221137e67e9d01a442df13,ccce3ac024e004b2607899abecc0d9fd,delivered,2017-12-04 13:35:13,2017-12-04 17:14:35,2017-12-05 21:58:43,2017-12-20 18:52:40,2017-12-20
51d7a5256a29ae35eeaa4d7bbf14931a,170fa80e9be57279b9ff58d86386806e,delivered,2018-01-16 21:44:39,2018-01-16 22:32:27,2018-01-22 22:34:13,2018-02-26 17:03:55,2018-02-09
3b96533b1d556ba2db462f837d839dfa,62bca519972bb00e4d383b445f66f1e5,delivered,2017-08-08 16:40:58,2017-08-08 17:04:34,2017-08-09 20:08:47,2017-09-12 18:24:58,2017-09-12
49b689eeebb45115d1a871b368692412,0638bb7d39fcccf22a07b88db6686785,delivered,2017-09-25 16:33:05,2017-09-26 03:49:12,2017-09-27 19:52:04,2017-10-19 21:13:38,2017-10-10
d908de4c1a0a5ef56f75e404abb7ee10,40344fc90bd43d22bf7cb4ef3be9e4ef,delivered,2018-03-05 20:04:42,2018-03-05 20:15:32,2018-03-08 14:06:31,2018-03-28 18:14:53,2018-03-21
d9c97ab2098fe0b71eb51aa660f74fe2,45a918e53c2777929c7e00a148e6f4ab,delivered,2018-02-25 20:35:27,2018-02-26 20:28:49,2018-02-27 19:33:47,2018-04-02 22:50:03,2018-03-23
d5c99387bb0975f7fd307eab0b02bd63,bd6015756d502c57af1d4f5ce8f7bb7d,delivered,2018-03-14 21:26:28,2018-03-16 03:25:13,2018-03-16 20:37:50,2018-04-30 18:16:55,2018-04-03
242800e82e3e3f0aca252d6e03e4564c,b1c28f9b72d07054b64d09e487b5021c,delivered,2017-06-02 09:19:00,2017-06-02 09:30:14,2017-06-28 12:02:56,2017-06-28 16:07:41,2017-06-28
b2904e4b8dc7f4317993cb7d645f1a85,6078d4d210247a79ca7559bff4d79ffe,delivered,2017-11-27 16:58:45,2017-11-27 17:20:06,2017-11-30 22:57:54,2018-01-09 01:15:25,2017-12-26
94ed99124b4c0ee155fd9bb057a14c2e,63f4af09fb9173f543e2c340dd9aef85,delivered,2018-03-06 10:16:21,2018-03-06 10:29:57,2018-03-06 20:36:13,2018-04-11 21:32:03,2018-04-06
840d7cc10efae8ba460cc8ea84f1b6db,9f361e84f8bbbb7cb127f06f1f64cae2,delivered,2017-12-12 10:52:09,2017-12-12 11:12:18,2018-01-31 01:27:46,2018-01-31 08:22:47,2018-01-12
abbbf52551bc34cd52a7851c06dfca90,594ceaa56731ed8539ea1b5437d9e311,delivered,2017-01-26 23:20:31,2017-01-28 04:35:50,2017-03-17 09:45:32,2017-04-05 14:14:58,2017-03-14
4f3f48cbedce0c316c688af6fc7e9c56,e50355d012ea4541a82a891e41429b8d,delivered,2018-01-26 12:00:35,2018-01-30 05:31:54,2018-02-19 17:18:48,2018-03-17 18:45:30,2018-03-08
d5321e92460be827bc174a460ee24e6a,60f018d77f575b756da78619e783ef22,delivered,2018-05-17 16:56:25,2018-05-18 00:55:34,2018-05-18 11:59:00,2018-06-08 00:36:43,2018-06-08
972d6687f988a5383e3593ec28911400,764c697264e9c98080259f8640b5c49e,delivered,2017-11-24 23:56:33,2017-11-25 02:38:28,2017-12-06 17:07:21,2018-01-09 16:48:54,2017-12-15
28c0015f84c9d8b6a4e58b0414ab80ab,871bbb7876617cfe857ea6d2ca7c8f4f,delivered,2018-07-11 18:01:04,2018-07-12 04:06:06,2018-07-23 10:37:00,2018-07-23 23:27:30,2018-07-19
414fe5cf5ccc8afed3c265aede6cc37d,cd35dd0b8e59b051825c99ff42983181,delivered,2018-01-10 19:34:02,2018-01-10 19:50:26,2018-01-11 19:10:06,2018-03-08 19:18:35,2018-02-14
c4fc1de96bdade6bff864108f4887d3d,53f5602be13a814f32672184120febca,delivered,2018-03-11 12:58:50,2018-03-13 04:30:36,2018-03-14 20:59:58,2018-03-30 00:52:36,2018-03-29
1eab72eb166f0f84fb07b37a5d044f56,c920352ccf11e554a9981c919c5f8cad,delivered,2017-12-06 10:46:30,2017-12-06 11:14:47,2017-12-07 20:03:07,2018-01-11 20:23:47,2018-01-04
93b94a19e5546ce4eac9c4eac62f5465,d7dd2b2a9644847e092a739891e4697e,delivered,2017-07-10 20:07:27,2017-07-11 06:43:43,2017-07-11 17:34:39,2017-08-10 20:17:55,2017-07-21
c801ee070159af89f5ce2b8c03e9e032,2b9a2797c43df2c10dc963becef73f21,delivered,2018-02-22 16:06:29,2018-02-22 16:29:35,2018-02-26 21:47:06,2018-03-21 15:22:01,2018-03-15
2bd2241ff5bd59887a8a706c309c5938,adfc29e0c38c693aebe6ca25a7e5d72d,delivered,2018-01-10 19:38:12,2018-01-12 02:38:38,2018-01-17 00:47:54,2018-02-06 15:05:19,2018-01-29
c4adb90544e7914c3148466f7ab31491,180fc8ef268490fce6b677eda443ef95,delivered,2017-04-16 23:55:43,2017-04-17 00:45:56,2017-04-26 11:49:56,2017-05-09 14:17:06,2017-05-08
9814faa42d794c0595af95705ab9c7a4,a304e4e04c9d21275b98859228fcf445,delivered,2017-12-14 12:18:48,2017-12-15 02:16:44,2017-12-18 19:58:38,2018-01-22 19:36:35,2018-01-09
b1358540a7f7697e3f78ba88935ea3b6,dbf6ed4dc7bddf15511104f1c8cbf195,delivered,2018-03-21 13:55:54,2018-03-22 02:49:50,2018-03-28 18:16:44,2018-04-18 20:47:18,2018-04-12
0a53c1150d1019fb4e5e6224e887011f,26fc7e710ec9bba533f8967e60f2cc5d,delivered,2018-04-18 21:22:49,2018-04-18 21:50:50,2018-05-02 15:43:00,2018-05-04 15:22:06,2018-05-02
aec4f42c8ecc65ba995a4ebcd0e1de2d,efe0a27eb62f96985e74e196a386be40,delivered,2017-12-18 18:26:07,2017-12-20 15:31:27,2018-01-26 20:42:33,2018-02-05 12:55:06,2018-01-24
57e4399c47c85b49ab7fef194b4e14b7,7a79946ef2b486ef080e4051eb0b62fd,delivered,2018-02-21 22:43:55,2018-02-21 22:55:24,2018-02-26 14:07:05,2018-03-21 13:03:15,2018-03-14
97e8d3eb8f48e3610beed991e5f32296,64df235a93b53bccd4f7189cec632e63,delivered,2017-11-15 17:34:37,2017-11-15 17:55:28,2017-11-21 20:16:07,2017-12-11 19:17:19,2017-12-07
7b74647ef95b9578401bd8a4f723b301,43ae0f58c3e63919119fa948c2efee95,delivered,2017-12-01 01:42:46,2017-12-02 02:37:19,2017-12-04 19:48:32,2018-01-05 19:27:54,2017-12-29
727e04adb6e6b609138af7ad254da0ad,cba8b8645de00cff0b502040bc71c0c9,delivered,2017-11-25 19:54:16,2017-11-25 20:11:22,2017-12-01 00:33:59,2017-12-22 18:09:07,2017-12-20
db6f1875969fbcc9c16ab67687385c24,4aa04cdd4cd1ef53723ce28e38a00ccf,delivered,2018-04-16 19:13:47,2018-04-18 10:35:18,2018-04-20 20:48:56,2018-04-27 22:12:01,2018-04-27
9b7e94b15ccd427e75e425bd24133b2b,411e19e06beaa243091cb4ffda774bb4,delivered,2018-08-09 17:53:19,2018-08-09 18:05:19,2018-08-10 12:40:00,2018-08-16 20:04:40,2018-08-16
c487823afa24762b847f2b24917b04b3,7e71fa9e4ac7e0ac91e9388f6297b1bc,delivered,2018-02-21 10:58:21,2018-02-21 12:27:46,2018-02-23 10:48:55,2018-03-15 00:48:44,2018-03-15
47b40429ed8cce3aee9199792275433f,cb2caaaead400c97350c37a3fc536867,delivered,2018-01-03 09:44:01,2018-01-03 10:31:15,2018-02-06 01:48:28,2018-07-13 20:51:31,2018-01-19
31c97b9baf5fa7ec99a32d2e0f000937,13eb55f95d60ba5f35dc8dee498b3c7d,delivered,2018-03-28 15:12:18,2018-03-28 15:27:54,2018-03-29 17:22:17,2018-05-11 18:57:34,2018-05-04
150f52d53dc64bc95bac1d22d50fdcb5,1e962f6745aa0b6926f1ff0561512454,delivered,2018-05-20 20:48:30,2018-05-20 21:10:26,2018-05-23 14:12:00,2018-06-06 15:12:35,2018-06-06
b019bc1c1d0c2021d1c4d8d8e94ed969,4e2b881285ffa8978c58a6fa37df124b,delivered,2018-04-02 13:15:39,2018-04-02 13:30:09,2018-04-05 19:58:40,2018-05-07 19:28:39,2018-05-04
9b92d4432c1758cd4215f3fdb1d623a3,abcc88626b6df4cc183bd4cf459bd9f7,delivered,2018-02-09 11:35:54,2018-02-09 11:49:20,2018-02-09 23:06:02,2018-03-14 14:07:51,2018-03-14
ff3f2d5b004f8051849318f201add7c9,3935a46119fd8d69b602e645cedca908,delivered,2018-04-02 08:53:13,2018-04-03 07:55:18,2018-04-04 21:16:33,2018-05-02 17:46:40,2018-04-19
08b0cc275164eab92e5797432fa89770,5c197035dc0c05ebb42f00013fec810a,delivered,2018-07-16 08:50:17,2018-07-16 09:05:46,2018-07-31 14:25:00,2018-08-15 15:26:35,2018-08-14
995301b350aefb0f7d794060ed4dd187,073dbe1ed7b7fd9b511508761e1bca69,delivered,2018-03-13 12:23:51,2018-03-14 12:15:55,2018-03-16 14:18:33,2018-04-04 20:31:52,2018-04-02
cff1603c17c75c9240279e01bdff4b05,a5232c53beb2e7fbf6c5641525f0694f,delivered,2018-03-25 22:39:42,2018-03-26 22:35:11,2018-03-29 22:28:51,2018-04-13 18:34:51,2018-04-13
9561fdb9089a36bb1e9c58c334053eda,aaf2642dd99945833bc3cd3531fc125e,delivered,2018-01-23 11:19:47,2018-01-25 02:38:21,2018-01-26 00:19:42,2018-03-06 14:56:46,2018-02-19
69c7a1e070c1759e15f7a5fd24c36e5b,6cbc69ef01df8d34bd134c6d828c1e53,delivered,2017-03-06 18:34:35,2017-03-06 18:45:08,2017-03-07 08:46:09,2017-05-29 09:42:44,2017-04-04
dddd54d8113f120fbbbbe593502a2d47,e11b9d7e63f6045c6007fcb39d771f2d,delivered,2018-03-02 20:20:44,2018-03-03 20:15:53,2018-03-20 17:17:29,2018-04-02 12:05:21,2018-03-23
7ad41ea08a2c58430824670667219a6e,a424e1e6a6c44dd152dcb1c7c6f6e178,delivered,2017-04-10 12:47:28,2017-04-10 13:00:45,2017-04-11 12:09:41,2017-05-16 15:32:18,2017-05-16
746abc8ae9eb8c8f21a6c916527ff5ba,20bbdccca35dd35f04165cc34b5ec25d,delivered,2017-10-16 04:09:15,2017-10-17 03:56:21,2017-11-08 18:29:29,2017-12-04 19:17:15,2017-11-03
0b0bd9b754737f8954ee14d15c7acb85,f921671e530fb8699e967a93163e6f3a,delivered,2017-11-29 09:03:43,2017-12-01 11:31:36,2017-12-12 22:11:49,2017-12-26 14:42:51,2017-12-22
47c195b6b404c1fa22f04b99a37a0b29,4cc8f93215f8f609b50638d49aea3077,delivered,2018-06-27 07:35:53,2018-06-29 02:53:16,2018-06-29 15:44:00,2018-08-28 16:32:54,2018-07-30
1bf4871c57b8284ca1dfa1a02ad278c6,ef1cf638ea4788f89b4d2042d694db3a,delivered,2018-02-18 13:38:48,2018-02-18 14:46:42,2018-03-02 21:53:37,2018-03-22 01:41:34,2018-03-09
ab6442c868ae3695e675d3c39aa616a2,5559bf647b4f700749b919fc782e10b3,delivered,2018-02-22 15:03:52,2018-02-22 15:15:28,2018-02-27 21:42:11,2018-04-16 17:46:27,2018-03-26
a81ac812819d3c3e98ff62b3a8e4e75d,37e7c79dd2b11c3d0fdc8fd3b4981bf8,delivered,2017-11-23 06:34:25,2017-11-23 06:47:27,2017-12-27 09:31:46,2017-12-27 16:18:37,2017-12-05
d3764fd6a2c04354a8cbde8508cc0ba0,2df17a523b839dbca5cf6e2465f91817,delivered,2018-04-16 13:34:03,2018-04-17 13:32:44,2018-04-18 22:36:33,2018-05-10 14:37:37,2018-05-10
63e614097c434569e45f77e68b55f48f,f1b2e9e0835d494864e31b02de9d7bf1,delivered,2018-03-06 13:09:30,2018-03-06 13:50:03,2018-03-07 17:26:44,2018-03-24 16:12:29,2018-03-23
356ba836fa22451d49ef0c3eb18a3e09,c220ab170a166e41e97034894f1ff1e0,delivered,2018-08-13 16:17:10,2018-08-14 16:15:14,2018-08-15 14:40:00,2018-08-16 13:48:35,2018-08-16
4c9147aeea82dddeeff09c3a170a4820,a33874bb08defeec8118818eb3e91a90,delivered,2017-06-13 19:01:31,2017-06-15 02:55:27,2017-06-19 15:05:58,2017-07-11 19:25:52,2017-07-06
b7a77aac1be341d2f9009b231cd3b4e8,e43558b2abdd406058436512ebe8b58c,delivered,2017-11-23 21:15:56,2017-11-23 21:27:42,2017-11-29 22:51:28,2018-01-05 17:23:22,2017-12-19
3323fd4055090e20288b12f59a77e9fb,e7b96e5c330f63125f06f075bd8ede22,delivered,2018-01-06 13:32:38,2018-01-07 13:27:17,2018-01-15 11:24:50,2018-02-20 22:42:53,2018-02-05
d35c1cd70132b8215cbe4c943537d139,b1c2e425a3415a98a88e997b86bf3f67,delivered,2018-07-16 14:07:54,2018-07-16 14:20:16,2018-07-18 19:04:00,2018-07-27 18:24:26,2018-07-25
f6ec769c796ea963843da58718ada694,af9aa4e50115ed72395d60c9c79077e7,delivered,2018-04-18 12:46:02,2018-04-18 13:10:33,2018-04-23 22:28:57,2018-05-16 22:48:47,2018-05-15
97746144f29ff82670bcd8311e484a16,679606d5183722ee9820f8c94d596788,delivered,2018-03-06 00:01:09,2018-03-06 00:29:03,2018-03-07 22:23:44,2018-04-11 19:38:36,2018-04-06
605dd1e8229892fbac9c08a82693f888,6ba7254b16cf6bdbb63b792daa982d91,delivered,2018-01-11 10:14:35,2018-01-12 02:35:44,2018-01-13 01:45:42,2018-02-15 15:56:33,2018-02-09
bf1884f9aca840a9b8738d4bef0945b0,d62f9d8739e6373565e73644f442f555,delivered,2018-08-02 12:54:36,2018-08-02 13:30:18,2018-08-03 07:55:00,2018-08-15 00:12:20,2018-08-07
8681115ee9073763981721e9e4cadbe3,7e1485fc18aebbfb8dc5ec5008db0066,delivered,2018-02-27 22:02:41,2018-02-28 17:50:34,2018-03-01 20:58:53,2018-04-05 16:09:24,2018-03-19
6a9c9e93c5bcd0e6b308ce42094a569f,9a17a2d857d5a38a7a959f5cd1d1d015,delivered,2017-12-21 13:25:14,2017-12-22 13:14:30,2017-12-27 18:04:45,2018-02-06 23:29:00,2018-01-31
cba45d3fa18d26bd7c6935fca4449feb,fd0cce75d1fde9e5c4a2fc87380efca2,delivered,2018-08-22 10:49:05,2018-08-22 11:04:38,2018-08-27 15:03:00,2018-08-28 20:43:43,2018-08-28
9d57c2295efd51a11106d2d8175c676a,09fb0a39eda61227d0a8c0627a01b9e9,delivered,2018-02-25 10:07:24,2018-02-25 10:28:47,2018-02-27 23:34:50,2018-04-10 13:38:30,2018-03-21
845ac06e0873e12e221a7f8a5ad06477,0215ccbc95aee7344ac14c2bacf19d12,delivered,2018-03-02 14:42:43,2018-03-02 15:12:15,2018-03-06 17:59:01,2018-04-02 15:48:56,2018-03-23
a279303ffd9d8c583d887dbf8f5666b1,cefd7308cec89db955a4f0521d269f54,delivered,2018-02-26 16:30:54,2018-02-27 20:55:57,2018-03-01 19:49:06,2018-04-04 23:34:25,2018-03-23
17aafa6538c13ff8fc19c1a54fefedf1,4d588fa9f415b28b57f7792812542da6,delivered,2018-06-07 15:59:31,2018-06-09 03:13:31,2018-06-19 15:12:00,2018-06-21 18:36:39,2018-06-18
151a3f0bc95fa85152c33fb906012832,7c911ec6b24c9a7080141f46e130a885,delivered,2017-11-29 12:33:35,2017-11-29 12:42:46,2017-11-29 21:37:50,2017-12-26 22:23:41,2017-12-22
b168d329f34145f3b1bd2d09ba74f0a5,36ad893b6f3eda60c48afadbdff160d1,delivered,2017-12-08 13:01:50,2017-12-08 13:14:27,2017-12-12 21:03:31,2018-01-19 02:28:22,2018-01-04
a493ec96759efcf6c10e27b823f9f2c0,6d7ef6a9a812304e55d098a95c33ab66,delivered,2018-05-14 09:14:33,2018-05-15 05:14:48,2018-05-16 14:01:00,2018-06-01 19:37:33,2018-05-29
b57278e94a17f53f5a91bb0aab49c397,8c812604bb36f468870e6b5c50d70531,delivered,2017-02-20 21:56:46,2017-02-22 03:05:08,2017-02-24 07:12:45,2017-04-20 12:08:20,2017-04-04
f1db3b4ae1a3252075e1bcb338303e7f,53313245c173ce9077b0d33472014ccc,delivered,2018-01-22 17:05:18,2018-01-23 03:36:55,2018-02-19 17:36:35,2018-02-23 22:58:35,2018-02-14
1777854e00599d581f88f45af1432949,dec9197cddc4a996a3eb89c1d5df30a0,delivered,2018-03-03 15:43:21,2018-03-04 15:48:15,2018-03-05 21:24:26,2018-04-30 18:51:20,2018-03-28
683bf306149bb869980b68d48a1bd6ab,4ca9d029df38b5b513980f0508bed78e,delivered,2017-12-12 19:01:53,2017-12-12 19:10:32,2017-12-13 18:53:25,2018-01-15 22:35:36,2018-01-15
0c38c51b8a775bccbf8a0e340be3cece,1b8d4b28ab60427100f70a7232fdf094,delivered,2018-07-29 17:56:09,2018-07-29 18:05:11,2018-08-03 12:37:00,2018-09-01 00:34:24,2018-08-20
05a8c94a9361d5496501f6577cf82841,c62d3321fbc841fce665169b9f3218a7,delivered,2018-03-17 19:39:17,2018-03-17 19:50:31,2018-03-22 18:46:42,2018-05-04 22:12:27,2018-04-20
d1b1a90a35eab67950b29a4a38f9a04c,8e899fa0db613636d5e7aaf46c221597,delivered,2017-11-24 17:56:30,2017-11-24 21:16:22,2017-12-05 17:53:04,2018-01-08 19:20:15,2017-12-26
9baba2001be25ff76212cddad73139de,346a1210995a24e531bfeccd3d9d3684,delivered,2018-02-14 21:38:17,2018-02-14 21:50:26,2018-02-16 21:22:26,2018-03-29 21:06:03,2018-03-14
3d2919530aea3496b5773b143910145f,497a43267283462f5fd26a1438489edd,delivered,2018-08-14 09:35:14,2018-08-14 17:55:16,2018-08-15 14:33:00,2018-08-20 22:42:01,2018-08-20
708d3d7c0c996a92a48a8cf501f6fd8b,005196c65bab2861e397cc85bc7664bf,delivered,2018-01-17 14:35:51,2018-01-18 14:33:13,2018-01-19 18:42:16,2018-02-09 20:38:38,2018-02-08
cd302cb2dc6786acab6add1e4867c38d,215ead536a59b4ba1a25dc2af4f7e53e,delivered,2017-12-05 20:56:51,2017-12-05 21:18:20,2017-12-07 22:56:59,2018-01-04 16:14:32,2017-12-29
4dec20e5f3480964ccd41880b79b3863,8316cef1a2b38dc035e13601828dfb91,delivered,2017-12-07 09:22:06,2017-12-07 09:32:20,2017-12-11 13:14:20,2018-01-03 21:42:23,2018-01-03
e41e11b6bbfb361583ab92eb18bc9018,186946421a317f7f97a34b24f2962f51,delivered,2018-03-20 19:16:00,2018-03-20 19:30:31,2018-03-23 00:47:53,2018-04-30 16:09:07,2018-04-20
fd2abbf4e0f632ba709f0059c02da633,a464b0eca19ee9d50c583227d90941dc,delivered,2018-08-06 07:34:57,2018-08-07 04:10:16,2018-08-10 14:52:00,2018-08-15 18:21:53,2018-08-10
09dd119f5cafd6888b0e67ebcff86a45,084c08c188cff70f6cc25048290ffbae,delivered,2017-11-26 21:38:50,2017-11-26 21:54:12,2017-11-29 01:16:45,2017-12-22 14:04:16,2017-12-15
d1158619ad4cc6e0de905250f28ade12,40cec67ca5cd920ec76d1516d45cf89b,delivered,2017-11-21 12:27:02,2017-11-21 12:46:50,2017-11-23 15:45:00,2017-12-27 20:49:02,2017-12-19
d725a73ed0e99e678f0a6862e3d09539,431431bf5ddc49e07b516dacb7967b82,delivered,2018-02-21 20:16:54,2018-02-21 20:30:31,2018-02-22 20:58:59,2018-03-16 21:32:59,2018-03-15
d5f143e9c159a5f1c33f7477c89db770,4f0da4955b04c7b24168eecf63581092,delivered,2017-12-26 18:37:30,2017-12-26 18:48:04,2018-01-02 22:23:21,2018-02-22 11:14:56,2018-02-01
84ea561a36501265e6a147837868f416,3a2165661e60e1228dcf99a3e2b3bd78,delivered,2017-10-26 14:26:14,2017-10-27 14:27:50,2017-10-28 14:19:55,2017-11-17 13:22:59,2017-11-16
606a4d197c2fcc7ea1b91a89c0843f1e,3ba4c54a45fcf215d16b7c5fd916deaf,delivered,2017-11-16 17:02:47,2017-11-17 04:26:12,2017-11-23 18:29:09,2017-12-22 20:45:13,2017-12-14
b44d57df8658ffbfb846852cee8d87d2,dc13d8f53bb887e4d6dde17d3a3299b0,delivered,2017-12-05 19:02:21,2017-12-06 07:13:50,2017-12-12 22:33:56,2017-12-28 18:18:08,2017-12-28
0cc9e18508708774c1c956cd3ad9e910,a08e096b01b1231d0e7b11cb0cbe0fcc,delivered,2018-03-12 10:34:34,2018-03-13 04:40:28,2018-03-15 03:12:14,2018-04-03 17:38:10,2018-03-28
5f064781620790a450c0308f09adfd8d,28297d9e3d16e0239dba1fddf699137a,delivered,2018-01-14 16:01:56,2018-01-14 16:11:21,2018-02-07 18:34:14,2018-02-14 22:09:13,2018-02-05
b43df491e0d3baf726d66ac133ddc15e,0c71b597b4ce46a087162c4562843000,delivered,2017-10-06 12:24:56,2017-10-10 04:08:08,2017-10-20 22:34:40,2017-11-04 13:31:38,2017-10-31
b8fdf0a70040d5461adca8f95ba4171a,a56a99918e8686b7d35af612dd30e86e,delivered,2017-12-01 12:18:11,2017-12-02 02:38:25,2017-12-04 17:52:59,2018-01-05 17:06:15,2018-01-04
13b7cdafde78bebb404d4dc74c04fb82,07c9872dff5069c277abed8f425e133f,delivered,2018-02-15 15:34:46,2018-02-15 15:46:50,2018-02-21 23:37:05,2018-03-29 20:51:28,2018-03-14
b67ec1ba150cc097d3ab518272e6cf3f,d383ffa554accda33e87d9d5df2d7bd7,delivered,2018-07-16 16:41:20,2018-07-16 16:50:19,2018-08-02 07:18:00,2018-08-10 17:16:53,2018-08-03
3cb3f6f3260322db164ba9b44b6a07af,c98b7957f7c40a66e916512d00d46a2b,delivered,2018-03-12 18:10:59,2018-03-12 18:29:35,2018-03-13 21:48:31,2018-04-19 04:28:23,2018-04-06
46d45c02db0c16939f8f1c45a9c8a344,56ef7b991567c06caa6eb5f470716ee3,delivered,2017-07-03 20:29:51,2017-07-03 20:45:12,2017-07-07 19:21:54,2017-08-15 11:47:30,2017-07-25
bdc8e349078c5028fba22d1da1066974,29b4a67a15ed1f8e7a4927595c80363d,delivered,2018-07-31 23:25:20,2018-07-31 23:44:07,2018-08-01 19:33:00,2018-08-03 18:48:54,2018-08-03
047d7bce997c4e73c6efe724711fd3b8,f0edfaa912ad71ab12fcb5495bdba415,delivered,2017-10-15 21:28:17,2017-10-17 03:56:21,2017-10-23 13:40:03,2017-11-01 20:47:49,2017-10-26
07ac5d2775e382ce0fa8132f74330cb2,338e6042821357f927ba8e5bc128c832,delivered,2017-11-27 23:45:14,2017-11-27 23:56:21,2017-12-08 12:41:32,2018-01-07 11:22:18,2017-12-29
7bcd0046dcddeefcc87ed07ba748966b,04aac1179f493ca4027fdb822789e857,delivered,2018-02-27 15:39:48,2018-02-27 15:55:26,2018-03-17 00:08:25,2018-03-19 22:11:02,2018-03-13
18ea31163ebdbdd5972db7345aca7ae5,51adcd5d6087dc721c98bf88ed9769d5,delivered,2018-02-25 22:49:17,2018-02-27 04:31:04,2018-02-27 22:28:56,2018-04-07 18:54:33,2018-03-22
